barcode	71	76	77	79	81	84	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	200	201	202	203	204	205	215	216	220	223	224	226	227	228	231	233	234	235	237	238	241	242	243	244	245	249	250	254	255	256	258
A20B245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A20B246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B224	0	0	0	0	0	0	0	1	0	0	1	1	3	0	1	4	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
A21B225	0	0	0	0	0	0	0	2	4	2	2	0	2	0	0	7	0	8	1	3	0	4	4	0	1	1	2	0	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B226	0	0	0	0	0	0	0	8	2	0	0	0	1	0	0	0	0	1	1	2	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B227	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	5	0	1	0	3	2	0	2	0	2	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B228	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	2	0	1	0	2	0	2	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B229	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	6	145	0	0	7	0	6	2	0	1	0	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A21B230	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	1	0	1	0	1	2	0	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B231	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	9	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B232	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	88	1	2	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B233	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	5	0	1	1	1	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21B234	0	0	0	0	0	0	0	1	4	1	0	1	3	0	2	3	1	6	1	4	0	1	6	0	2	1	3	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
