barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A11B81	BC 59 PE+	0	1	0	0	-1.91207566463521	1	0	1	0	0	0.0112880638205551	428	C0401	RCC 17
A11B82	BC 59 PE+	1	1	0	1	0.306366881976991	1	0	1	0	0.0338641914616652	0.0263388155812952	429	C0401	RCC 17
A11B83	BC 59 PE+	0	0	0	1	-1.92554720666675	1	0	1	0	0	0.0150507517607401	430	C0401	RCC 17
A11B84	BC 59 PE+	1	0	0	0	3.02015709279773	1	0	1	0	0.0338641914616652	0	288	C0401	RCC 17
A12B61	BC 59 PE+	0	0	2	0	-2.7208745410054	1	0	1	0	0	0.0280003714397988	289	C0401	RCC 17
A12B62	BC 59 PE+	0	0	2	0	-2.7208745410054	1	0	1	0	0	0.0280003714397988	433	C0401	RCC 17
A12B63	BC 59 PE+	0	0	2	1	-3.23633309994856	1	0	1	0	0	0.0430511232005389	434	C0401	RCC 17
A12B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	435	C0401	RCC 17
A12B65	BC 59 PE+	0	1	0	0	-1.91207566463521	1	0	1	0	0	0.0112880638205551	297	C0401	RCC 17
A12B66	BC 59 PE+	1	0	2	0	0.299282551792335	1	0	1	0	0.0338641914616652	0.0280003714397988	437	C0401	RCC 17
A12B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	438	C0401	RCC 17
A12B68	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	300	C0401	RCC 17
A12B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	245	C0401	RCC 17
A12B70	BC 59 PE+	0	0	0	1	-1.92554720666675	1	0	1	0	0	0.0150507517607401	441	C0401	RCC 17
A12B71	BC 59 PE+	0	2	0	0	-2.70080232542899	1	0	1	0	0	0.0225761276411101	442	C0401	RCC 17
A12B72	BC 59 PE+	1	0	2	1	-0.216176007150824	1	0	1	0	0.0338641914616652	0.0430511232005389	317	C0401	RCC 17
A12B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	319	C0401	RCC 17
A12B74	BC 59 PE+	1	1	0	0	1.10808142816252	1	0	1	0	0.0338641914616652	0.0112880638205551	445	C0401	RCC 17
A12B75	BC 59 PE+	1	1	0	0	1.10808142816252	1	0	1	0	0.0338641914616652	0.0112880638205551	321	C0401	RCC 17
A12B76	BC 59 PE+	0	0	0	1	-1.92554720666675	1	0	1	0	0	0.0150507517607401	247	C0401	RCC 17
A12B77	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	448	C0401	RCC 17
A12B78	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	449	C0401	RCC 17
A12B79	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	323	C0401	RCC 17
A12B80	BC 59 PE+	1	3	1	0	-0.563514812631523	1	0	1	0	0.0338641914616652	0.0478643771815646	324	C0401	RCC 17
A12B81	BC 59 PE+	0	0	1	0	-1.92247442380624	1	0	1	0	0	0.0140001857198994	326	C0401	RCC 17
A12B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	453	C0401	RCC 17
A12B83	BC 59 PE+	0	0	1	1	-2.72387361466094	1	0	1	0	0	0.0290509374806395	454	C0401	RCC 17
A12B84	BC 59 PE+	0	1	1	0	-2.71080908052821	1	0	1	0	0	0.0252882495404545	455	C0401	RCC 17
A14B61	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	333	C0401	RCC 17
A14B62	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	332	C0401	RCC 17
A14B63	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	458	C0401	RCC 17
A14B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	459	C0401	RCC 17
A14B65	BC 59 PE+	0	1	0	0	-1.91207566463521	1	0	1	0	0	0.0112880638205551	337	C0401	RCC 17
A14B66	BC 59 PE+	0	1	0	0	-1.91207566463521	1	0	1	0	0	0.0112880638205551	461	C0401	RCC 17
A14B67	BC 59 PE+	0	0	0	1	-1.92554720666675	1	0	1	0	0	0.0150507517607401	346	C0401	RCC 17
A14B68	BC 59 PE+	1	0	0	0	3.02015709279773	1	0	1	0	0.0338641914616652	0	347	C0401	RCC 17
A14B69	BC 59 PE+	0	2	0	1	-3.21685226271618	1	0	1	0	0	0.0376268794018502	348	C0401	RCC 17
A14B70	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	465	C0401	RCC 17
A14B71	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	350	C0401	RCC 17
A14B72	BC 59 PE+	0	0	0	1	-1.92554720666675	1	0	1	0	0	0.0150507517607401	272	C0401	RCC 17
A14B73	BC 59 PE+	0	1	2	0	-3.22365500551451	1	0	1	0	0	0.0392884352603538	351	C0401	RCC 17
A14B74	BC 59 PE+	1	1	0	0	1.10808142816252	1	0	1	0	0.0338641914616652	0.0112880638205551	469	C0401	RCC 17
A14B75	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	470	C0401	RCC 17
A14B76	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	471	C0401	RCC 17
A14B77	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	472	C0401	RCC 17
A14B78	BC 59 PE+	1	1	0	0	1.10808142816252	1	0	1	0	0.0338641914616652	0.0112880638205551	473	C0401	RCC 17
A16B61	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	24	A0201	Virus
A16B62	BC 59 PE+	1	1	0	0	0.899304539742944	1	0	1	0	0.0220391863590385	0.0101990996199613	13	A0201	Virus
A16B63	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	6	A0201	Virus
A16B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	16	A0201	Virus
A16B65	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	5	A0201	Virus
A16B66	BC 59 PE+	0	1	1	1	-3.2893367972176	1	0	1	0	0	0.0305972988598839	10	A0201	Virus
A16B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	4	A2402	Virus
A16B68	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	7	A2402	Virus
A16B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	35	B3501	Virus
A16B70	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.017284527034443	34	B3501	Virus
A17B61	BC 59 PE+	1	1	0	0	0.899304539742944	1	0	1	0	0.0220391863590385	0.0101990996199613	3	A0201	Virus
A17B62	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	8	A2402	Virus
A17B63	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	12	A2402	Virus
A17B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	33	B3501	Virus
A17B65	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.017284527034443	32	B3501	Virus
